,title,price,num_sold,shipping_type,condition,condition_description,num_reviews,pos_feedback_pct,return_days
6297,apple iphone xr 128gb coral verizon unlocked good condition,282.99,,,good - refurbished,"“device is 100% fully functional and in good physical condition. the screen will likely show moderate scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing and bezel. please reference example photos and listing for further details.”",54837.0,99.4,60 days returns
6298,apple iphone 5 a1533 - black - 16gb - straight talk,42.5,,,used,,132945.0,99.7,30 days returns
6299,apple iphone 6 plus 16gb silver a1522 (unlocked) damaged see details rd0298,40.57,,,for parts or not working,"“for parts/repair
this is a damaged device
it should be noted that a damaged unit can go from bad to worse so be aware that other issues can arise. this is being sold as is.

listing title contains important information:
brand, model, storage capacity, model # and (network carrier) the network carrier will be in parentheses in the title. please be sure to check the title for this information.

we do not issue partial refunds on damaged items
you have 60 days to return the item for a full refund. returns are free if you are in the united states.

damage description:

the screen is heavily cracked with some glass missing, exposing the body and device components underneath.
this device has backlight bleed around the display causing light lcd burn at the edges of the screen.
this device has a bloated battery causing the screen to separate from the body. the device is fully working, but it will need a new battery.

cosmetic condition:
screen: damaged
body: heavy scratches”",136919.0,98.8,30 days returns
6300,apple iphone 6 - 16gb - silver (at&t) a1549 (cdma + gsm),85.0,,,used,,0.0,,Seller does not accept returns
6301,apple iphone 6s - 64gb - space gray (at&t) a1633 (cdma + gsm),99.99,,,used,“very good working conditions with virtually no visible body or screen wear”,446.0,100.0,Seller does not accept returns
6302,iphone xr case tpu bumper ring shock-absorbing anti-scratch magnetic car mount,50.81,,,new,,1544.0,97.1,60 days returns
6303,apple iphone 6s - 16gb - silver (sprint) a1688 (cdma + gsm),100.0,,,used,,1.0,100.0,Seller does not accept returns
6304,new apple iphone 8 - 64gb - silver a1905 (gsm unlocked) t-mobile or at&t ,199.95,,,open box,"“this iphone was a demo at a store, or customer/carrier return in open-box condition. may contain some signs of handling. 100% tested and fully functional.”",8282.0,100.0,30 days returns
6305,iphone 8 case soft clear case ring holder kickstand magnetic slim thin cover us,26.26,,,new,,80.0,100.0,30 days returns
6306,for apple iphone 13 6.1 inch shockproof protective soft flexible case cover,10.44,,,new,,362.0,98.7,30 days returns
6307, for iphone 7 plus - 360 front & back clear case full phone cover protector,4.99,97 sold,,new,,14152.0,98.6,30 days returns
6308,3 packs glass screen protector for iphone 8 plus 7 plus w/installation frame new,21.97,44 sold,,new,,1544.0,97.1,60 days returns
6309,for apple iphone xr case slim heavy duty hybrid tpu pc protection armor black,29.98,,,new,,80.0,100.0,30 days returns
6310,apple iphone xs a1920 64gb space gray! good condition! unlocked device!,277.7,,free 3 day shipping,used,“good condition! unlocked device! no cracks! 100% battery health! free delivery! clean esn! check all details and see real photos!”,1516.0,100.0,30 days returns
6311,iphone xr tempered glass screen protector 9h hardness easy to install 2 pack ,14.24,,,new,,487.0,95.8,60 days returns
6312,apple iphone 8 64gb gold verizon unlocked good condition,146.99,,,good - refurbished,"“device is 100% fully functional and in good physical condition. the screen will likely show moderate scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing and bezel. please reference example photos and listing for further details.”",54837.0,99.4,60 days returns
6313,apple iphone xr - 256gb - (unlocked) - works great -  (#v204),222.99,,,used,,5442.0,100.0,30 days returns
6314,apple iphone 6s - 64gb - rose gold (t-mobile) a1688 (cdma   gsm) touch id broken,64.95,,free 3 day shipping,for parts or not working,“touch id is not working”,249.0,98.8,30 days returns
6315,apple iphone xs - 64gb - space gray - gsm unlocked - smartphone,309.99,,,used,"“the cosmetic condition is overall good, it may show signs of wear and tear from previous usage, such as dings & scratches on the screen & body. | the device has been tested and is fully functional”",7060.0,100.0,30 days returns
6316,iphone 11 case crystal liquid glitter anti-scratch tpu pc clear shockproof cover,19.99,,,new,,618.0,98.2,30 days returns
6317,apple iphone xr white 128gb a1984 lte gsm at&t locked - very good,242.99,,,very good - refurbished,“this device is in excellent condition. it’s thoroughly tested and is 100% functional. cosmetically the screen and case of the device may have some light scratches or scuffs.”,664.0,96.6,30 days returns
6318,apple iphone 6 space gray gsm unlocked 16gb; model: a1549,35.0,,,for parts or not working,,186.0,100.0,Seller does not accept returns
6319,apple iphone 6s - 16gb - space gray (unlocked) a1688 (cdma + gsm) smartphone,126.89,,,open box,,2253.0,99.4,30 days returns
6320,apple iphone x/xr 256gb 64gb unlocked verizon at&t us cellular tracfone ios 4g,183.0,,,used,"“these phones are in good cosmetic condition and may show moderate cosmetic imperfections on housing and screen. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",4131.0,99.2,30 days returns
6321,apple iphone x 256gb space gray verizon unlocked good condition,194.0,,,used,"“device is 100% fully functional and in good physical condition. the screen will likely show moderate scratches, minor dents and/or black markings on the housing and bezel.”",4131.0,99.2,30 days returns
6322,apple iphone se 2nd generation 64gb black mx9n2ll/a grade b,200.0,,,used,,139943.0,98.3,30 days returns
6323,iphone x/xs clear screen protector tempered glass anti scratch protective,19.97,,,new,,1544.0,97.1,60 days returns
6324,apple iphone 7 a1778 (gsm unlocked) 128gb cracked digitizer,81.0,,,for parts or not working,"“this item has a cracked front screen, but has a working display. the display may show minor screen imperfections such as bruising, white spots, burn-in, dead pixels (but will not have black spots, lines, or distortion). this item will be free of account locks. no other testing has been performed. the color of the device you receive will be random. please read entire description.”",1956.0,99.4,30 days returns
6325,apple iphone xs - 256gb - space gray (unlocked) a1920 (cdma + gsm),399.0,,,used,,593.0,100.0,Seller does not accept returns
6326,iphone 7 hd clear case scratch resistant cover bumper soft tpu shockproof,30.67,25 sold,,new,,1601.0,97.1,60 days returns
6327,apple iphone 6 (16gb) (a1549) (network unlocked) - 11643,53.99,,,used,,50153.0,100.0,30 days returns
6328,straight talk / tracfone apple iphone xs - 64gb - space gray - straightipxs64gry,349.99,,,open box,“the item in this listing is an open box unit without the original packaging. the unit powers on with factory settings restored and includes the original accessories. please refer to the description for a list of accessories or items that are included.”,28766.0,99.9,30 days returns
6329,apple iphone xs - 64gb - space gray (read description),300.0,,,used,,54.0,100.0,Seller does not accept returns
6330,apple iphone 8 64gb unlocked smartphone,240.0,,,used,,66.0,,Seller does not accept returns
6331,for apple iphone x tempered glass screen protectors 9h bubble free clear 2 pack,19.97,,,new,,1601.0,97.1,60 days returns
6332,apple iphone 5s (a1533) 16gb - silver (unlocked) smartphone clean imei j1607,33.99,,,used,“the phone is fully functional and works great. please read the full description and see all photos.”,35715.0,98.7,30 days returns
6333,apple iphone 6s - 64gb - rose gold unlocked,85.0,,,used,,493.0,100.0,Seller does not accept returns
6334,iphone se 2020/8/7/6 plus screen protector flexible tpu shockproof anti scratch,13.29,,,new,,487.0,95.8,60 days returns
6335,"iphone 6/6s plus case glitter heavy duty protective cover bumper rose gold 5.5""",22.49,,,new,,80.0,100.0,30 days returns
6336,apple iphone xr (product)red - 128gb - (unlocked) great condition,360.0,,,used,,19.0,100.0,Seller does not accept returns
6337,iphone model number a1349 gb unknown it was working - cracked on the outside g1,39.99,,,for parts or not working,“iphone model number a1349 gb are unknown it was working years ago but has been in storage for a few years - it is cracked on the outside on the back.  please see all the pictures for the best description.  it is used.  please buy as is.  no matter what it needs refurbishing.  i don't know how many gb it has so please assume the least possible.”,6229.0,100.0,30 days returns
6338,apple iphone 4s - 8gb - black (verizon) a1387 (cdma + gsm),47.99,,,for parts or not working,,3178.0,100.0,30 days returns
6339,apple iphone 6 a5149 unlocked 16gb grey 291,17.0,,,for parts or not working,,850.0,96.5,Seller does not accept returns
6340,iphone 7 plus 8 plus case black premium hybrid protective resistant pc tpu cover,9.99,,,new,,313.0,98.0,60 days returns
6341,iphone 6s factory unlocked 64gb space gray smartphone a1688 ~ new ~ sealed box,225.89,,,new,,26.0,95.2,30 days returns
6342,new apple iphone 8 256gb unlocked gold ios smartphone ~ original box,369.99,,,new,,96.0,96.7,30 days returns
6343,*crck front but still works* apple iphone 8 64gb unlocked clean # ready to use,122.22,,,used,“the front glass is cracked but this iphone is still working perfectly!”,3653.0,100.0,Seller does not accept returns
6344,apple iphone 8 plus - 64gb - all colors - at&t - excellent condition,237.99,,,excellent - refurbished,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3101851.0,98.8,30 days returns
6345,new apple iphone 8 - 64gb - silver a1905 (gsm unlocked) t-mobile or at&t ,199.95,,,open box,"“this iphone was a demo at a store, or customer/carrier return in open-box condition. may contain some signs of handling. 100% tested and fully functional.”",8282.0,100.0,30 days returns
6346,apple iphone 6s - 64gb - silver (at&t) a1633 (cdma + gsm),100.0,,,used,,645.0,100.0,Seller does not accept returns
6347,apple iphone 7 plus a1784 128gb rose gold gsm (at&t) - #3498,179.0,,,used,“condition a pictured. read item description for more details.”,390.0,95.7,Seller does not accept returns
6348,apple iphone 6 16gb 64gb 128gb gray gold unlocked verizon at&t smartphone,50.94,,,used,“phones are in excellent (8+/10) condition. 30 days return ~  usa seller ~ same day shipping”,4131.0,99.2,30 days returns
6349,new & sealed apple iphone 6s 64gb factory unlocked smartphone a1688(gsm+cdma),221.89,,,new,,145.0,97.1,30 days returns
6350,iphone se 2nd gen 64gb all colors (tracfone) b good,169.99,,,good - refurbished,,109503.0,98.4,30 days returns
6351,iphone pro max 12 case glitter shiny tpu rubber dual layer rugged phone cover,22.06,,,new,,618.0,98.2,30 days returns
6352,apple iphone 6s 128gb rose gold fully unlocked smartphone t-mobile verizon at&t,239.59,,,new,,190.0,98.6,30 days returns
6353,apple iphone 7 - 32gb (a1660) black (straight talk) smartphone camera quality,59.95,,,for parts or not working,“front camera is functional but shows black dots when taking a picture. this is a used item that may show normal signs of use such as marks or scratches. this device has been tested and is fully functional. please see the pictures for more details.”,2424.0,98.3,30 days returns
6354,apple iphone 5s silver (locked) a1453 (cdma + gsm),25.0,,,for parts or not working,,657.0,99.1,Seller does not accept returns
6355,iphone pro max 13 case crystal clear slim thin shockproof protective phone cover,19.73,,,new,,42.0,100.0,30 days returns
6356,apple iphone 6s - 128gb - space gray (unlocked) a1633 (cdma + gsm),100.0,,,used,,8.0,100.0,Seller does not accept returns
6357,iphone x / xs case silicone rugged non slip shockproof protective phone cover,19.99,,,new,,3530.0,98.0,30 days returns
6358,apple iphone xr yellow 64gb a1984 lte gsm at&t locked - very good,226.99,,,very good - refurbished,“this device is in excellent condition. it’s thoroughly tested and is 100% functional. cosmetically the screen and case of the device may have some light scratches or scuffs.”,664.0,96.6,30 days returns
6359,apple iphone 7 plus - 128gb - black (sprint) a1661 (cdma   gsm)  mn682ll/a,174.99,,,used,"“iphone has clean imei and is not ic locked. phone has minor wear and tear on edges and corners, but no visible damage or cracks.”",1734.0,100.0,Seller does not accept returns
6360,new apple iphone 8 64gb 256gb factory unlocked smartphone a1863(gsm+cdma),309.99,,,new,,96.0,96.7,30 days returns
6361,apple iphone x - 256gb - (unlocked)  - works great - (#8076),218.99,,,used,,5442.0,100.0,30 days returns
6362,apple iphone 5 - 16gb - white & silver (unlocked) a1429 (cdma + gsm) - for parts,29.99,,,for parts or not working,"“this phone is sold as is for parts recycling salvage in the for parts, not working category. you cannot activate it. see pictures for: imei, fmi (find my iphone). this phone is intended to be disassembled and recycled/salvaged for repair or parts. cosmetic blemishes include scratches and wear on the screen and housings (see pictures) and the screen functionality is as follows:”",11079.0,99.8,30 days returns
6363,apple iphone xr 128gb coral verizon unlocked good condition,282.99,,,good - refurbished,"“device is 100% fully functional and in good physical condition. the screen will likely show moderate scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing and bezel. please reference example photos and listing for further details.”",54837.0,99.4,60 days returns
6364,iphone 11 case crystal clear tpu shockproof protection tough bumper phone cover,19.99,,,new,,3530.0,98.0,30 days returns
6365,apple iphone 5 a1533 - black - 16gb - straight talk,42.5,,,used,,132945.0,99.7,30 days returns
6366,apple iphone 6 plus 16gb silver a1522 (unlocked) damaged see details rd0298,40.57,,,for parts or not working,"“for parts/repair
this is a damaged device
it should be noted that a damaged unit can go from bad to worse so be aware that other issues can arise. this is being sold as is.

listing title contains important information:
brand, model, storage capacity, model # and (network carrier) the network carrier will be in parentheses in the title. please be sure to check the title for this information.

we do not issue partial refunds on damaged items
you have 60 days to return the item for a full refund. returns are free if you are in the united states.

damage description:

the screen is heavily cracked with some glass missing, exposing the body and device components underneath.
this device has backlight bleed around the display causing light lcd burn at the edges of the screen.
this device has a bloated battery causing the screen to separate from the body. the device is fully working, but it will need a new battery.

cosmetic condition:
screen: damaged
body: heavy scratches”",136919.0,98.8,30 days returns
6367,apple iphone 6 - 16gb - silver (at&t) a1549 (cdma + gsm),85.0,,,used,,0.0,,Seller does not accept returns
6368,apple iphone 6s - 64gb - space gray (at&t) a1633 (cdma + gsm),99.99,,,used,“very good working conditions with virtually no visible body or screen wear”,446.0,100.0,Seller does not accept returns
6369,iphone xr case tpu bumper ring shock-absorbing anti-scratch magnetic car mount,50.81,,,new,,1544.0,97.1,60 days returns
6370,iphone 8 plus - at&t - 256gb - space gray -,220.0,,,used,“1 year warranty included | certified functional”,22050.0,99.6,60 days returns
6371,apple iphone 6 | silver | 16gb | at&t | grade c+ | read,70.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
6372,financed at&t apple iphone 13 pro max 128gb sierra blue a2484 mleg3ll/a + wrnty,899.99,,free 3 day shipping,for parts or not working,"“imei: 359811264557809. device is being financed through at&t. excellent condition! warranty expires: september 23, 2022. see description.”",2857.0,100.0,30 days returns
6373,apple iphone xr blue - 64gb locked at&t,289.0,,,used,,954.0,100.0,30 days returns
6374,apple iphone 7 32gb gsm unlocked a1660 in excellent condition,98.99,,,used,“excellent-like new”,3161.0,100.0,Seller does not accept returns
6375,broken for parts only t-mobile apple iphone xr a1984 64gb read desc.,133.58,,,for parts or not working,"“for parts only. this phone has various issues only. we have not used them for parts, these phones are sold as is, no return, no exchange and no refund for all kinds of defective phones.”",2847.0,99.4,Seller does not accept returns
6376,apple iphone 4 - 16gb - black a1332,39.99,,,used,“in decent condition - minor wear from use.”,64.0,100.0,14 days returns
6377,iphone 7 a1660 sprint 32gb rose gold read description #0072,100.0,,free 3 day shipping,used,"“the device is used and will show signs of use. screen has light scratches.the device will be sold without any accessories. there is no sim card. the device charges and powers on. there are no issue/s with this device. have questions? feel free to message us directly. the images you see are of the exact device you will be receiving. imei is clean for activation, it has not been reported lost or stolen. selling as is no warranty or returns will be accepted.”",33.0,96.6,Seller does not accept returns
6378,apple iphone se (2nd gen.) 128gb white unlocked excellent condition,286.99,,,excellent - refurbished,"“device is 100% fully functional and in excellent physical condition. the screen is in excellent condition with very little to no signs of wear. if any, light wear may appear in the form of isolated scratches, shallow dents and/or black markings on the housing. please reference example photos and listing for further details.”",54837.0,99.4,60 days returns
6379,📱 apple iphone 6 32gb space gray a1549 -straight talk - total wireless 🆕sealed,137.99,,,new,,15191.0,99.1,30 days returns
6380,"phone case for apple iphone 13 , 13 pro max shockproof protective hard cover",6.99,,,new,,5123.0,94.7,30 days returns
6381,iphone 8 case soft clear case ring holder kickstand magnetic slim thin cover us,26.26,,,new,,80.0,100.0,30 days returns
6382,3pc  lightning cable iphone 8 7 x xmax 6plus fast charging cord us mfi-certified,44.17,,,new,,1601.0,97.1,60 days returns
6383,apple iphone 7 plus - 32gb - all colors - fully unlocked - excellent condition,150.48,,,used,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. the item has been fully tested, restored to factory settings and is in excellent working order.”",6203.0,99.9,30 days returns
6384,apple iphone xr (global version) a2105 (gsm unlocked) 64gb red (good),284.74,,,good - refurbished,"“this item is in good condition, showing signs of use from normal wear. it is backed by a one year warranty. it is fully functional and has been professionally refurbished, inspected and cleaned to good condition. this product has been determined fully functional by our industry leading 30+ point functionality inspection. ul approved power adapter and charging cable are included. this product will not come in its original packaging; headphones, sim card and manual will not be included.”",1956.0,99.4,30 days returns
6385,for iphone xr tpu bumper luxury elegant soft shockproof protective cover case,15.0,,,new,,313.0,98.0,60 days returns
6386,apple iphone 13 pro max - 128gb - graphite (at&t) financed brand new,995.0,,,for parts or not working,“device is being financed through at&t”,387.0,100.0,Seller does not accept returns
6387,apple iphone 6 64gb silver verizon not turning on phone for parts only,27.19,,free 3 day shipping,for parts or not working,"““phone not working part only,””",1256.0,98.0,30 days returns
6388,apple iphone 7 - 128gb - rose gold (unlocked) a1778 (gsm),159.0,,,used,,45.0,100.0,Seller does not accept returns
6389,apple iphone 7 plus - 256gb - silver (at&t) a1784 (cdma + gsm) #5027,244.0,,,used,,472.0,97.5,30 days returns
6390,apple iphone 8 64gb - space gray - unlocked | rare ios 13 (13.3.1) | good (b),299.95,,,used,"“professionally cleaned and refurbished, item is in working order. *has the rare ios 13.3.1 still installed!* good (b-grade) condition with mild signs of wear, may include mild scratches on housing and glass or mild dents. *note: pictures shown are for illustration purposes only and are used to represent an example of the condition, actual product condition may vary. due to volume, actual photos of individual products cannot be provided.*”",19530.0,99.6,30 days returns
6391,apple iphone 11 - purple - 64gb - fully unlocked - smartphone ,369.99,,,used,"“the cosmetic condition is overall poor, it will show heavy signs of wear and tear from previous usage, such as dings & scratches on the screen & body. | the device has been tested and is fully functional | perfect for people not concerned with their phones cosmetic condition”",7060.0,100.0,30 days returns
6392,apple iphone 7 - 32gb - a1778 - black  - gsm unlocked - (item#3020),120.0,,,used,"“100% working condition, except; siri does not work.  battery level is at 86%. please see pictures!    unlocked  gsm network!  60 days guarantee”",1578.0,97.5,Seller does not accept returns
6393,iphone xs max case soft flexible tpu ultra slim shockproof defender phone cover,19.99,,,new,,618.0,98.2,30 days returns
6394,apple iphone 4s a1387 untested for parts or repairs only - powers on,19.95,,,for parts or not working,,896.0,100.0,Seller does not accept returns
6395,apple iphone 11 64gb red gsm/cdma unlocked,401.0,,,used,"“phones are in mint cosmetic condition. devices are ready to activate. clean esn. phonecheck certified. please see below for more info(grading,etc). if you have any questions, please do not hesitate to contact us.”",5157.0,99.3,30 days returns
6396,apple iphone 7 a1778 (gsm unlocked) 128gb gold (good),135.99,,,good - refurbished,"“this item is in good condition, showing signs of use from normal wear. it is backed by a one year warranty. it is fully functional and has been professionally refurbished, inspected and cleaned to good condition. this product has been determined fully functional by our industry leading 30+ point functionality inspection. ul approved power adapter and charging cable are included. this product will not come in its original packaging; headphones, sim card and manual will not be included.”",1956.0,99.4,30 days returns
6397,apple iphone xr | 64gb factory unlocked | 4g lte ios smartphone good     (black),208.0,,,used,"““fully tested and restored to factory settings by our in house technicians. - good - this product is in good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 90%. the item has been fully tested, restored to factory settings and is in excellent working order.””",301.0,100.0,Seller does not accept returns
6398,apple iphone 6s plus 128gb rose gold verizon locked smartphone,144.99,,free 3 day shipping,used,"“this item is in excellent condition. tested by our in house quality control team for 100% functionality. .if you have any questions before making a purchase please feel free to ask, we will be glad to assist you.”",1256.0,98.0,30 days returns
6399,apple iphone 8 64gb fully unlocked smartphone - unused & sealed in original box,309.99,,,new,,96.0,96.7,30 days returns
6400,iphone 6/6s plus case magnetic cover dual layer protective black new,24.58,,,new,,744.0,95.4,60 days returns
6401,new apple iphone 8 64/256gb unlocked gold ios smartphone ~ in sealed box,309.79,,,new,,72.0,96.4,30 days returns
6402,apple iphone 6 | carrier unknown | grade b+ | read,60.0,,,used,"“note:(slight screen burn). phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
6403,iphone xs max sprint 256gb gold | near mint,331.0,,,used,“near mint condition: the screen is in pristine condition. any wear on the frame will be very minor.”,22050.0,99.6,60 days returns
6404,apple iphone 11 pro - 256gb (unlocked) - works but badesnnn - read (#9113),364.99,,,for parts or not working,,5442.0,100.0,30 days returns
6405,apple iphone 8 a1905 64gb white silver at&t  ,112.95,,,used,“full functional tested charger included”,16916.0,99.2,Seller does not accept returns
6406,apple iphone 5 - locked to at&t ,35.0,,,used,,1186.0,100.0,Seller does not accept returns
6407,apple iphone se gray | 32gb | unknown locked | grade b- | read,100.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
6408,apple iphone x 🍎 64gb 256gb verizon t-mobile at&t factory unlocked 📱 grade b,239.99,,,used,"“all iphones are thoroughly tested and are in complete working order. iphones are in good (7 out of 10) cosmetic condition. device will show scratches, scuffs, and/or minor dents from previous use. item will not be in the original packaging and includes generic accessories and a 60 day seller warranty. all phones are factory unlocked and compatible with gsm networks such as at&t, t-mobile, etc. as well as verizon. phones are not compatible with other cdma networks such as sprint.”",224615.0,99.2,30 days returns
6409,iphone pro max 12 case 6.7 inch shock absorbing slim tpu case black cover,31.99,,,new,,618.0,98.2,30 days returns
6410,apple iphone 7 plus a1784 (gsm unlocked) 32gb silver (very good),195.99,,,very good - refurbished,"“this item is in very good condition, and shows only minimal wear (such as light scratches). it is backed by a one year warranty. it is fully functional and has been professionally refurbished, inspected and cleaned to very good condition. this product has been determined fully functional by our industry leading 30+ point functionality inspection. ul approved power adapter and charging cable are included. this product will not come in its original packaging; headphones, sim card and manual will not be included.”",1956.0,99.4,30 days returns
6411,apple iphone 6 plus 16gb 64gb (gsm unlocked/verizon/ at&t/sprint) clean imei 4g,91.08,,,used,“phones are in fair condition. phonecheck certified - same day shipping”,6203.0,99.9,30 days returns
6412,apple iphone 6 16gb - unlocked - gold,210.0,,,used,"“works perfectly, does have regular cosmetic signs of use.”",2721.0,100.0,30 days returns
6413,apple iphone xr a1984 64gb sprint clean imei poor -rj8368,242.97,,,used,"“this unit has a battery health of 97%. this unit has a cracked back and bent housing. this unit has a bad main camera and a blurry portrait camera. unit powers up with good lcd, touch-screen, camera, usb charge port, vibration, loudspeakers, buttons, headphone jack and has been data wiped. this device has a clean imei/esn and can be activated with the carrier mentioned in the title. does not include a wall charger, original accessories or sim cards (sim card trays or stylus pens may not be included. please check photos). tested for key functionality: r2/ready for resale.”",28847.0,100.0,30 days returns
6414,apple iphone 6 a5149 unlocked 16gb silver 398,20.0,,,for parts or not working,,850.0,96.5,Seller does not accept returns
6415,sealed apple iphone 8 64gb (unlocked) gold mobile t-mobile at&t verizon a1863,309.79,,,new,,72.0,96.4,30 days returns
6416,sealed & new apple iphone 8 fully unlocked 64gb silver smartphone gsm/cdma,309.79,,,new,,72.0,96.4,30 days returns
6417,apple iphone 4 - 16gb - black (verizon) a1349 ,39.99,,,used,,2282.0,100.0,30 days returns
6418,apple iphone 7 128gb rose gold at&t a1779 for parts / repair,69.99,,,for parts or not working,"“screen not working after dropping. previous to dropping the iphone worked fine. case and screen are in good cosmetic condition with screen protector still attached. no charger, sim card or any accessories included. not reset, probably has passcode. not icloud locked.i am selling this as is, for parts or repair. under no circumstances will i accept a return or offer a refund, partial or otherwise. you are buying this as is with no guarantees, which is how i sale all of my phones. i do not work on, repair or know enough about them to make any type of guarantee. in most cases i am not the original owner.please see pics for details and ask any and all questions before buying.”",2877.0,99.2,Seller does not accept returns
6419,apple iphone xr - 64gb - black (at&t) a1984 (cdma + gsm),200.0,,,for parts or not working,,530.0,97.1,Seller does not accept returns
6420,"apple iphone, model a1532 for parts or repair",29.94,,,for parts or not working,,96.0,100.0,Seller does not accept returns
6421,apple iphone xr 64gb factory unlocked smartphone 4g lte ios - good condition,180.0,,,used,"“these phones are in good cosmetic condition and may show moderate cosmetic imperfections on housing and screen. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",4131.0,99.2,30 days returns
6422,apple iphone 6s - 16gb - gold (unlocked) a1633 (cdma + gsm),209.0,,,new,,1.0,,Seller does not accept returns
6423,apple iphone 5 16gb a1429 black no power cracked screen * parts *,17.99,,,for parts or not working,,2366.0,100.0,Seller does not accept returns
6424,apple iphone 5s - 16gb - gold (at&t) a1533 (gsm) *won't activate *near mint,35.95,,,for parts or not working,,3498.0,100.0,30 days returns
6425,iphone 8 plus - at&t - 256gb - space gray -,220.0,,,used,“1 year warranty included | certified functional”,22050.0,99.6,60 days returns
6426,apple iphone xs - 64gb - space gray (unlocked) a1920 (cdma gsm) verizon - mint,399.0,,,used,"“adult owned and operated. the second it left the box, tempered glass screen protector was installed perfectly, and into a case before it was even powered on.”",928.0,100.0,Seller does not accept returns
6427,iphone 12 pro max case liquid silicone rubber shock absorbing protective cover,26.97,44 sold,,new,,3530.0,98.0,30 days returns
6428,apple iphone 5s 16gb sprint a1453 (gsm) - space grey - carrier: sprint,27.99,,,used,“an item that has been used previously. see the seller’s photos for any imperfections”,1336.0,99.8,Seller does not accept returns
6429,apple iphone 6s unlocked 128gb 4g lte smartphone rose gold at&t t-mobile verizon,239.66,,free 3 day shipping,new,,59.0,100.0,30 days returns
6430,sealed apple iphone 6s 128gb factory unlocked gray smartphone a1688(gsm+cdma),242.99,,,new,,96.0,96.7,30 days returns
6431,iphone xs case carbon fiber kickstand slim fit protective resistant cover black,42.08,,,new,,744.0,95.4,60 days returns
6432,apple iphone xs 64gb black - unlocked at&t t-mobile verizon 7512473,255.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
6433,apple iphone xs 64gb black - unlocked at&t t-mobile verizon 7512483,255.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
6434,apple iphone xs 64gb black - unlocked at&t t-mobile verizon 7512482,255.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
6435,apple iphone xs 64gb black - unlocked at&t t-mobile verizon 7512481,255.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
6436,apple iphone xs 64gb black - unlocked at&t t-mobile verizon 7512472,255.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
6437,iphone 11 case heavy duty rugged shockproof full body protective phone cover,23.99,,,new,,618.0,98.2,30 days returns
6438,jet black iphone 7-  a1778- 128gb - unlocked ,270.0,,,used,"“scuff on top left corner, some scratches on back”",1597.0,100.0,14 days returns
6439,apple iphone x a1865 - 256gb - all colors - fully unlocked smartphone excellent,309.95,,,used,"“excellent - the very best condition that smartphonesplus has to offer. shows little to no signs of use, scratches, or marks. all functions are tested and fully functional.”",2424.0,98.3,30 days returns
